protocol,start,end,sum
TCP,48879,80,1
TCP,80,44746,2
TCP,50205,80,1
TCP,80,14309,1
TCP,24839,80,1
TCP,80,37882,1
TCP,57076,80,2
TCP,40051,80,1
TCP,36766,80,1
TCP,14558,80,1
TCP,59727,80,1
TCP,80,20636,2
TCP,59866,80,1
TCP,50805,80,1
TCP,80,1302,1
TCP,37889,80,1
TCP,37407,80,1
TCP,80,25342,1
TCP,28470,80,1
TCP,20554,80,1
TCP,41469,80,1
TCP,41922,80,1
TCP,55454,80,1
TCP,80,62628,1
TCP,80,58238,1
TCP,46576,80,1
TCP,22156,80,1
TCP,38180,80,1
TCP,26171,80,1
TCP,65513,80,1
TCP,80,9944,1
TCP,16492,80,1
TCP,10471,80,1
TCP,7109,80,1
TCP,80,43701,1
TCP,80,44395,1
TCP,12722,80,1
TCP,12691,80,1
TCP,80,51731,1
TCP,19023,80,2
TCP,41419,80,1
TCP,80,5006,2
TCP,7055,80,1
TCP,48687,80,2
TCP,46910,80,1
TCP,8053,80,1
TCP,50632,80,1
TCP,30834,80,1
TCP,30284,80,1
TCP,13484,80,1
TCP,52862,80,2
TCP,17723,80,1
TCP,64922,80,1
TCP,12306,80,1
TCP,14271,80,1
TCP,44346,80,1
TCP,51640,80,1
TCP,18953,80,1
TCP,23661,80,1
TCP,30972,80,1
TCP,10126,80,1
TCP,12493,80,1
TCP,12992,80,1
TCP,80,22275,1
TCP,54339,80,2
TCP,31868,80,1
TCP,80,64583,1
TCP,33764,80,1
TCP,18498,80,1
TCP,12792,80,1
TCP,15101,80,1
TCP,80,2449,1
TCP,55370,80,2
TCP,34853,80,1
TCP,27224,80,2
TCP,11564,80,2
TCP,5644,80,1
TCP,42546,80,1
TCP,23674,80,1
TCP,80,59773,1
TCP,80,51523,1
TCP,3395,80,2
TCP,47364,80,1
TCP,52908,80,1
TCP,32783,80,1
TCP,80,60028,1
TCP,59142,80,1
TCP,27665,80,1
TCP,9051,80,1
TCP,40776,80,1
TCP,80,11603,1
TCP,40846,80,1
TCP,6518,80,1
TCP,13361,80,1
TCP,80,24395,1
TCP,80,48658,1
TCP,11220,80,1
TCP,80,29656,1
TCP,41428,80,1
TCP,14603,80,1
TCP,39958,80,1
TCP,80,5141,1
TCP,52376,80,1
TCP,41612,80,1
TCP,22093,80,1
TCP,80,24301,2
TCP,5261,80,1
TCP,80,15323,1
TCP,26384,80,1
TCP,56566,80,1
TCP,44295,80,1
TCP,27092,80,1
TCP,18755,80,1
TCP,80,36475,1
TCP,80,6295,1
TCP,80,40723,1
TCP,80,4264,1
TCP,9278,80,1
TCP,49072,80,1
TCP,42998,80,1
TCP,6826,80,1
TCP,80,5187,1
TCP,25320,80,2
TCP,11163,80,2
TCP,28503,80,1
TCP,40663,80,1
TCP,53343,80,1
TCP,24115,80,1
TCP,15820,80,1
UDP,51289,18138,1
TCP,61403,80,1
TCP,20137,80,1
TCP,80,64953,1
TCP,10531,80,1
TCP,61202,80,1
TCP,80,17776,2
TCP,10867,80,1
TCP,41239,80,1
TCP,5809,80,1
TCP,37209,80,1
TCP,43343,80,1
TCP,15442,80,1
TCP,80,36778,1
TCP,39727,80,2
TCP,80,40690,1
TCP,35765,80,1
TCP,48709,80,1
TCP,80,54276,1
TCP,59782,80,1
TCP,80,23290,1
TCP,36259,80,1
TCP,80,15961,1
TCP,12642,80,1
TCP,29839,80,1
TCP,80,36059,1
TCP,9321,80,1
TCP,49876,80,1
TCP,9900,1856,1
TCP,80,4084,1
TCP,61204,80,1
TCP,3867,80,2
TCP,42235,80,1
TCP,80,50722,1
TCP,46705,80,1
TCP,17462,80,1
TCP,80,36733,1
TCP,80,49382,1
TCP,61053,80,1
TCP,48706,80,1
TCP,80,21795,1
TCP,80,20878,1
TCP,28398,80,1
TCP,80,1100,1
TCP,56808,80,1
TCP,58491,80,1
TCP,8082,80,1
TCP,51080,80,1
TCP,80,32440,1
TCP,22616,80,1
TCP,19773,80,1
TCP,43004,80,1
TCP,80,8626,1
TCP,80,15919,1
TCP,3963,80,1
TCP,20992,80,1
TCP,43552,80,1
TCP,80,52638,2
TCP,80,29788,1
TCP,17505,80,1
TCP,80,61154,1
TCP,45180,80,1
TCP,31962,80,2
TCP,58231,80,1
TCP,49089,80,1
TCP,51433,80,1
TCP,21284,80,1
TCP,9843,80,1
TCP,17653,443,1
TCP,63846,80,1
TCP,42746,80,1
TCP,6621,80,1
TCP,15827,80,1
TCP,80,60926,1
TCP,80,27238,1
TCP,80,3188,1
TCP,7243,80,1
TCP,80,53394,1
TCP,10476,80,1
TCP,25152,80,1
UDP,33153,57721,1
TCP,80,33810,1
TCP,2021,80,1
TCP,62511,80,1
TCP,80,15907,1
TCP,35899,80,1
TCP,13982,80,3
TCP,80,27330,2
TCP,23919,80,1
TCP,80,1252,1
TCP,80,41441,1
TCP,80,6241,1
TCP,33042,80,1
TCP,6127,80,1
TCP,9956,80,1
TCP,38329,80,1
TCP,46787,80,1
TCP,80,57759,1
TCP,10254,80,1
TCP,51885,80,1
TCP,43357,80,2
TCP,31049,80,1
TCP,80,48673,1
TCP,5607,80,1
TCP,45025,80,1
TCP,80,4234,1
TCP,3710,80,1
TCP,27170,80,1
TCP,42141,80,1
TCP,80,14435,1
TCP,38346,80,2
TCP,52222,80,1
TCP,26909,80,1
TCP,57442,80,1
TCP,3415,80,1
TCP,80,40202,1
TCP,13011,80,1
TCP,19140,80,1
TCP,13537,80,1
TCP,247,80,1
TCP,23272,80,2
TCP,80,43082,1
TCP,80,22632,1
TCP,62619,80,1
TCP,47623,80,1
TCP,80,3311,1
TCP,12793,80,2
TCP,25304,80,1
TCP,62460,80,1
TCP,27921,80,1
TCP,11499,80,1
TCP,80,2289,1
TCP,23947,80,2
TCP,40848,80,1
TCP,30369,80,2
TCP,48103,80,1
TCP,886,80,1
TCP,10530,80,2
TCP,24881,80,1
TCP,9825,80,1
TCP,58896,80,1
UDP,3223,57721,1
TCP,44277,80,1
TCP,24488,80,1
TCP,31488,80,2
TCP,80,56155,1
TCP,80,33000,1
TCP,2007,80,1
TCP,80,36310,1
TCP,80,5118,1
TCP,27009,80,1
TCP,15732,80,1
TCP,1924,80,1
TCP,5990,80,1
TCP,80,47284,1
TCP,63399,80,1
TCP,49666,80,2
TCP,43505,80,2
TCP,2318,80,2
TCP,61668,80,1
TCP,80,46524,1
TCP,8006,80,1
TCP,58918,80,1
TCP,80,63574,1
TCP,39631,80,1
TCP,13125,80,1
TCP,65308,80,1
TCP,22178,80,1
TCP,21907,80,1
TCP,52420,80,1
TCP,80,63152,1
TCP,29227,80,2
TCP,2927,80,1
TCP,21444,80,1
TCP,1540,80,1
TCP,60496,80,1
TCP,53359,80,1
TCP,6599,80,1
TCP,80,16145,1
TCP,61013,80,2
TCP,80,30473,1
TCP,24752,80,1
TCP,80,3689,1
TCP,10447,80,1
TCP,52068,80,1
TCP,9393,80,1
TCP,53163,80,2
TCP,80,10023,1
TCP,80,34117,1
TCP,39780,80,1
TCP,46807,80,1
TCP,80,24821,1
TCP,80,27151,1
TCP,10086,80,1
TCP,32473,80,1
TCP,45723,80,2
TCP,20975,80,1
TCP,80,38147,1
TCP,80,13663,1
TCP,80,7828,1
TCP,3662,80,1
TCP,80,23867,1
TCP,41812,80,1
TCP,55330,80,1
TCP,14316,80,1
TCP,17137,80,1
TCP,33018,80,1
TCP,13097,80,1
TCP,49376,80,1
TCP,80,56580,1
TCP,36832,80,1
TCP,12749,80,1
TCP,80,2434,1
TCP,49112,80,1
TCP,34807,80,2
TCP,80,26514,1
TCP,21799,80,1
TCP,37849,80,2
TCP,2034,80,1
TCP,15463,80,1
TCP,21523,80,1
TCP,55897,80,1
TCP,58183,80,1
TCP,80,14852,1
TCP,20382,80,1
TCP,25289,80,1
TCP,52886,80,1
TCP,80,17595,1
TCP,80,33911,1
TCP,45160,80,1
TCP,52277,80,1
TCP,58915,80,1
TCP,50159,80,1
TCP,27980,80,2
TCP,7526,80,1
TCP,80,8003,2
TCP,62988,80,1
TCP,1712,80,1
TCP,54367,80,1
TCP,53786,80,1
TCP,32762,80,1
TCP,45339,80,1
TCP,41444,80,1
TCP,80,26415,1
TCP,80,54156,1
TCP,80,38043,1
TCP,20772,80,1
TCP,51114,80,1
TCP,6336,80,2
TCP,13005,80,1
TCP,80,32174,2
TCP,80,11420,1
TCP,80,44385,1
TCP,26269,80,1
TCP,10337,80,1
TCP,7515,80,1
TCP,80,63889,2
TCP,80,36084,1
TCP,1834,80,1
TCP,16551,80,1
TCP,80,48115,1
TCP,1681,80,2
TCP,80,3488,1
TCP,2254,80,1
TCP,4109,80,1
TCP,80,18098,1
TCP,80,16358,1
TCP,55239,80,1
TCP,5,80,2
TCP,80,19409,1
TCP,48007,80,1
TCP,22949,80,1
TCP,9744,80,1
TCP,14580,80,2
TCP,24108,80,2
TCP,29774,80,1
TCP,77,80,1
TCP,5053,80,2
TCP,54923,80,1
TCP,80,44783,1
TCP,12226,80,1
TCP,18630,80,1
TCP,29915,80,1
TCP,63538,80,1
TCP,47357,80,1
TCP,52903,80,1
TCP,61436,80,1
TCP,80,52750,1
TCP,29690,80,1
TCP,40844,80,1
TCP,57615,80,2
TCP,4493,80,1
TCP,11150,80,1
TCP,34800,80,1
TCP,55022,80,1
TCP,59204,80,1
TCP,80,38469,1
TCP,55922,80,1
TCP,57707,80,1
TCP,59622,80,2
TCP,29266,80,2
TCP,41499,80,1
TCP,52192,80,2
TCP,34951,80,1
TCP,34068,80,1
TCP,40453,80,2
TCP,6581,80,1
TCP,62896,80,1
TCP,31361,80,1
TCP,80,28816,1
TCP,33242,80,1
TCP,35001,80,1
TCP,65184,80,1
TCP,80,44902,1
TCP,37251,80,1
TCP,80,8127,1
TCP,80,35178,1
TCP,80,32666,1
TCP,44223,80,1
UDP,53,45693,1
TCP,9293,80,1
TCP,56005,80,1
TCP,49330,80,1
TCP,1424,80,1
TCP,33388,80,1
TCP,80,43488,1
TCP,45012,80,2
TCP,55780,80,1
TCP,80,10597,1
TCP,80,41066,1
TCP,23067,80,1
TCP,80,40539,3
TCP,80,44097,1
TCP,34400,80,1
TCP,80,3288,1
TCP,4006,443,1
TCP,50131,80,1
TCP,3850,80,1
TCP,49930,80,1
TCP,80,44912,1
TCP,43868,80,1
TCP,30477,80,1
TCP,53803,80,1
TCP,63055,80,1
TCP,44023,80,1
TCP,80,46075,1
TCP,80,38137,1
TCP,80,11997,1
TCP,44001,80,1
TCP,23451,80,1
TCP,24360,80,1
TCP,36462,80,2
TCP,47643,80,1
TCP,63773,80,1
TCP,51594,80,1
TCP,80,2368,1
TCP,80,40966,1
TCP,42046,80,2
TCP,55422,80,1
TCP,13756,80,3
TCP,61289,80,1
TCP,2385,80,2
TCP,3111,80,1
TCP,80,62843,1
TCP,33709,80,1
TCP,80,33755,1
TCP,6833,80,1
TCP,35651,80,1
TCP,12448,80,1
TCP,62585,80,1
TCP,4069,80,1
TCP,43199,80,1
TCP,57578,80,3
TCP,36354,80,2
TCP,80,39608,1
TCP,80,3051,1
TCP,17941,80,1
TCP,55238,80,1
TCP,21527,80,1
TCP,80,30817,1
TCP,8368,80,1
TCP,6361,80,1
TCP,80,62200,1
TCP,11572,80,1
TCP,44215,80,1
TCP,48416,80,1
TCP,29386,80,1
TCP,31106,80,1
TCP,62201,80,1
TCP,37267,80,1
TCP,33011,80,1
TCP,80,24047,1
TCP,847,80,2
TCP,60776,80,2
TCP,37578,80,1
TCP,6580,80,1
TCP,12682,80,1
TCP,26056,80,1
TCP,7641,80,1
TCP,80,26783,1
TCP,80,11695,1
TCP,63850,80,1
TCP,2174,80,1
TCP,24937,80,2
TCP,3561,80,1
TCP,27935,80,1
TCP,54437,80,2
TCP,37289,80,1
TCP,64298,80,1
TCP,8776,80,1
TCP,20862,80,1
UDP,22781,29648,1
TCP,80,29434,1
TCP,5506,80,2
TCP,80,54239,1
TCP,41414,80,1
TCP,80,28662,1
TCP,46217,80,1
TCP,80,61938,1
TCP,21229,80,1
TCP,80,49758,1
TCP,15295,80,1
TCP,61633,80,1
TCP,80,61885,1
TCP,38138,80,2
TCP,80,57884,1
TCP,80,58921,1
TCP,55472,80,1
TCP,29863,80,1
TCP,60171,80,1
TCP,52099,80,1
TCP,183,80,1
TCP,80,39421,1
TCP,3567,80,1
TCP,45996,80,3
TCP,17770,80,1
TCP,39716,80,1
TCP,80,56754,1
TCP,80,7367,1
TCP,80,7389,1
TCP,10384,80,1
TCP,47208,80,1
TCP,16120,80,1
TCP,3278,80,1
TCP,40349,80,2
TCP,58938,80,1
TCP,33640,80,2
TCP,16538,80,1
TCP,12109,80,1
TCP,55724,80,1
TCP,55364,80,1
TCP,14963,80,1
TCP,31927,80,2
TCP,80,10111,1
TCP,55436,80,1
TCP,56995,80,1
TCP,80,9048,1
TCP,31071,80,1
TCP,18415,80,1
TCP,41571,80,2
TCP,80,26887,1
TCP,80,48535,1
TCP,22119,80,1
TCP,60014,80,2
TCP,42802,80,1
TCP,40366,80,1
TCP,80,49188,1
TCP,45561,80,1
TCP,30910,80,1
TCP,51153,80,1
TCP,80,32725,1
TCP,65072,80,1
TCP,54809,80,1
TCP,777,80,2
TCP,43815,80,2
TCP,12238,80,1
TCP,80,52068,1
TCP,2898,80,1
TCP,63321,80,2
TCP,16593,80,1
TCP,80,8887,1
TCP,3008,80,1
TCP,50151,80,1
TCP,11295,80,1
TCP,3053,80,3
TCP,80,20895,1
TCP,80,63727,1
TCP,80,52722,1
TCP,40372,80,1
TCP,52651,80,2
TCP,2949,80,1
TCP,80,17049,1
TCP,32643,80,1
TCP,12111,80,1
TCP,15690,80,1
TCP,36241,80,1
TCP,7448,80,2
TCP,33508,80,1
TCP,34450,80,1
TCP,59287,80,1
TCP,14232,80,1
TCP,56626,80,2
TCP,80,56367,1
TCP,59794,80,1
TCP,27952,80,1
TCP,27449,80,1
TCP,7151,80,1
TCP,19732,80,1
TCP,57263,80,1
TCP,80,58119,1
TCP,80,25109,1
TCP,6647,80,1
TCP,28331,80,1
TCP,50100,80,1
TCP,52301,80,1
TCP,22643,80,1
TCP,80,21728,1
TCP,33618,80,2
TCP,34001,80,2
TCP,54848,80,1
TCP,80,4415,1
TCP,13411,80,1
TCP,3901,80,1
TCP,45242,80,1
TCP,80,8508,1
TCP,60870,80,1
TCP,49688,80,1
TCP,18303,80,1
TCP,4832,80,1
TCP,80,63665,1
TCP,45532,80,1
TCP,29469,80,2
TCP,17420,80,1
TCP,4243,80,1
TCP,80,10310,1
TCP,24238,80,2
TCP,45289,80,1
TCP,80,7432,1
TCP,24454,80,1
TCP,80,35066,1
TCP,80,60119,1
TCP,80,3041,1
TCP,62564,80,1
TCP,14735,80,2
TCP,40330,80,2
TCP,31398,80,1
TCP,46449,80,1
TCP,39778,80,1
TCP,40286,80,2
TCP,80,20172,1
TCP,80,57094,1
TCP,13957,80,1
TCP,80,50825,1
TCP,12191,80,1
TCP,52892,80,1
TCP,58214,80,1
TCP,30305,80,1
TCP,10683,80,1
TCP,36165,80,1
TCP,80,25119,1
TCP,80,16231,1
TCP,80,28102,1
TCP,35843,80,1
TCP,55804,80,1
TCP,46437,80,1
TCP,49417,80,1
TCP,30160,80,1
TCP,54684,80,2
TCP,44319,80,1
TCP,9601,80,1
TCP,4176,80,1
TCP,1141,80,2
TCP,54196,80,1
TCP,80,43225,1
TCP,38423,80,1
TCP,80,13656,1
TCP,36157,80,1
TCP,80,54642,1
TCP,25301,80,1
UDP,6302,18138,1
TCP,63374,80,1
TCP,54419,80,1
TCP,44400,80,2
TCP,80,28688,1
TCP,41273,80,1
TCP,80,31004,1
TCP,63145,80,1
TCP,80,56383,1
TCP,22600,80,1
TCP,52483,4599,1
TCP,61764,80,1
TCP,43047,80,1
TCP,41257,80,1
TCP,7772,80,1
TCP,80,27398,1
TCP,80,43115,1
TCP,2763,80,1
TCP,51017,80,2
TCP,43826,80,2
TCP,59813,80,2
TCP,39857,80,1
TCP,32755,80,1
TCP,59212,80,2
TCP,80,48819,1
TCP,55254,80,1
TCP,18021,80,1
TCP,80,62489,1
TCP,5406,80,1
TCP,80,20557,1
TCP,4835,80,1
TCP,24107,80,1
TCP,46295,80,1
TCP,80,18904,1
TCP,80,29871,1
TCP,48378,80,2
TCP,80,47678,1
TCP,80,59346,1
TCP,31298,80,2
TCP,80,30256,1
TCP,80,62055,2
TCP,15990,80,1
TCP,59089,80,1
TCP,40908,80,1
TCP,21980,80,1
TCP,80,34319,1
TCP,31997,80,2
TCP,15961,80,1
TCP,80,2566,1
TCP,80,26497,1
TCP,80,35684,1
TCP,31575,80,1
TCP,80,53875,1
TCP,3418,80,1
TCP,80,10843,1
TCP,80,23943,1
TCP,28688,80,1
TCP,53371,80,1
TCP,3190,80,1
TCP,20848,80,1
TCP,30973,80,1
TCP,6563,80,1
TCP,10191,80,1
TCP,56663,80,1
TCP,80,33126,1
TCP,31782,80,1
TCP,20943,80,1
TCP,80,29487,1
TCP,60072,80,1
TCP,41038,80,1
TCP,80,14358,1
TCP,80,35493,1
TCP,405,80,1
TCP,33281,80,1
TCP,34072,80,1
TCP,23395,80,1
TCP,53184,80,1
TCP,80,13578,2
TCP,5493,80,1
TCP,35185,80,2
TCP,42928,80,1
TCP,18373,80,1
TCP,80,12488,1
TCP,80,21803,1
TCP,6015,80,1
UDP,34911,47057,1
TCP,62510,80,1
TCP,31975,80,2
TCP,26562,80,1
TCP,14343,80,2
TCP,64813,80,1
TCP,22793,80,1
TCP,26301,80,1
TCP,31085,80,1
TCP,48897,80,1
TCP,60549,80,1
TCP,10577,80,1
TCP,30442,80,2
TCP,4355,80,1
TCP,12926,80,1
TCP,261,80,2
TCP,80,54702,1
TCP,40297,80,1
TCP,28644,80,1
TCP,52950,80,2
TCP,28997,80,2
TCP,80,23768,1
TCP,26513,80,1
TCP,80,6315,1
TCP,80,36335,1
TCP,47754,80,1
TCP,80,56442,1
TCP,80,60335,1
TCP,23436,80,1
TCP,40081,80,1
TCP,23981,80,1
TCP,16557,80,1
TCP,22560,80,1
TCP,39461,80,2
TCP,58897,80,1
TCP,45319,80,1
TCP,32090,80,1
TCP,59138,80,1
TCP,80,4173,1
TCP,55348,80,1
TCP,24745,80,1
TCP,48429,80,1
TCP,46045,80,2
TCP,3534,80,1
TCP,80,2927,2
TCP,50119,80,2
TCP,4434,80,2
TCP,1440,80,1
TCP,64125,80,1
TCP,30429,80,1
TCP,48024,80,1
UDP,36160,33751,1
TCP,59294,80,1
TCP,42674,80,1
TCP,12291,80,1
TCP,30876,80,1
TCP,55633,80,1
TCP,80,60795,1
TCP,80,31176,1
TCP,42696,80,1
TCP,64742,80,2
TCP,64516,80,1
TCP,33736,80,2
TCP,80,20052,1
TCP,13889,80,1
TCP,58889,443,1
TCP,26788,80,1
TCP,49094,80,1
TCP,10139,80,1
TCP,80,52938,1
TCP,43645,80,1
TCP,65017,80,1
TCP,33077,80,1
TCP,59195,443,1
TCP,31845,80,2
TCP,80,63848,1
TCP,58919,80,1
TCP,10501,80,1
TCP,56854,80,1
TCP,60760,80,1
TCP,57514,80,1
TCP,50102,80,1
TCP,17277,80,1
TCP,38375,80,1
TCP,23477,80,1
TCP,80,2864,1
TCP,63021,80,1
TCP,2853,80,1
TCP,80,18251,1
TCP,80,35255,1
TCP,42214,80,1
TCP,48396,80,1
TCP,37392,80,1
TCP,34769,80,1
TCP,63128,80,1
TCP,3057,80,1
TCP,50709,80,1
TCP,52330,80,1
TCP,13040,80,1
TCP,48634,80,2
TCP,80,2939,1
TCP,26575,80,1
TCP,80,3466,1
TCP,188,80,1
TCP,59652,80,1
TCP,80,44358,1
TCP,80,3919,1
TCP,80,28071,1
TCP,62364,80,1
TCP,55464,80,1
TCP,52424,80,1
TCP,80,5594,1
TCP,80,5372,2
TCP,32196,80,1
TCP,80,64683,1
TCP,811,14464,1
TCP,8002,80,1
TCP,80,44492,1
TCP,21513,80,1
UDP,1900,26821,39
TCP,80,59880,1
TCP,11630,80,1
TCP,15680,80,1
TCP,3796,80,1
TCP,9833,80,1
TCP,25546,80,1
TCP,49105,80,1
TCP,80,1205,1
TCP,21204,80,1
TCP,80,10667,1
TCP,39475,80,2
TCP,32712,80,1
TCP,39293,80,1
TCP,33390,80,1
TCP,80,46870,1
TCP,16863,80,1
TCP,63167,80,2
TCP,21019,80,1
TCP,46349,80,3
TCP,14295,80,1
TCP,33787,80,1
TCP,25600,80,1
TCP,24516,80,1
TCP,60269,80,1
TCP,45940,80,1
TCP,80,35715,1
TCP,80,49315,1
TCP,55494,80,1
TCP,58304,80,1
TCP,80,12967,1
TCP,80,42426,1
TCP,36729,80,1
TCP,80,46134,1
TCP,81,25833,1
TCP,80,19651,1
TCP,16155,80,1
TCP,6218,80,2
TCP,3272,80,1
TCP,41326,80,1
TCP,29209,80,1
TCP,62835,80,1
TCP,80,10573,1
TCP,48224,80,1
TCP,18099,80,2
TCP,9294,80,1
TCP,21585,80,2
TCP,10232,80,1
TCP,18621,80,1
TCP,57873,80,1
TCP,13354,80,1
TCP,80,16626,1
TCP,30752,80,1
TCP,80,43351,1
TCP,80,32006,2
TCP,37353,80,1
TCP,31956,80,1
TCP,80,24323,1
TCP,61848,80,1
TCP,9060,80,1
TCP,14865,80,1
TCP,15140,80,1
TCP,32155,80,1
TCP,21909,80,1
TCP,56371,80,1
TCP,24063,80,1
TCP,810,80,1
TCP,80,35349,2
TCP,80,28969,1
TCP,11652,80,1
TCP,4431,80,1
UDP,1900,3921,34
TCP,54334,80,1
TCP,47249,80,1
TCP,42146,80,1
TCP,26993,80,1
TCP,22431,80,1
TCP,30985,80,1
TCP,80,20372,1
TCP,59623,80,1
TCP,80,35897,1
TCP,35100,80,2
TCP,3670,80,1
TCP,80,24145,1
TCP,55665,80,1
TCP,31475,80,3
TCP,80,5728,1
TCP,21982,80,1
TCP,80,31480,1
TCP,80,48901,1
TCP,36099,80,1
TCP,700,80,1
TCP,22004,80,1
TCP,15045,80,1
TCP,20815,80,2
TCP,80,61194,1
TCP,17425,80,1
TCP,757,80,1
TCP,42809,80,1
TCP,16074,80,1
TCP,80,60182,1
TCP,12505,80,1
TCP,30483,80,1
TCP,35616,80,1
TCP,53856,80,1
TCP,80,9983,1
TCP,23651,80,1
TCP,80,12449,1
TCP,10163,80,1
TCP,58662,80,2
TCP,80,13452,1
TCP,27678,80,1
TCP,931,80,1
TCP,18163,80,1
TCP,27559,80,1
TCP,57257,80,1
TCP,30934,80,1
TCP,80,7342,1
TCP,49869,80,1
TCP,1798,80,1
TCP,37098,80,1
TCP,80,34860,1
TCP,80,51925,1
TCP,80,42691,1
TCP,25278,80,1
TCP,51275,80,2
TCP,20229,80,1
TCP,58638,80,1
TCP,21246,80,2
TCP,27692,80,2
TCP,8383,80,1
TCP,46171,80,1
TCP,42113,80,1
TCP,60889,80,1
TCP,13164,80,2
TCP,80,1184,1
TCP,80,25631,1
TCP,58774,80,1
TCP,41840,80,1
TCP,40976,80,1
TCP,80,5713,1
TCP,80,31207,1
TCP,55468,80,1
TCP,63135,80,1
TCP,80,51836,1
TCP,3062,80,1
TCP,3036,80,1
TCP,58533,80,1
TCP,38732,80,2
TCP,5375,80,1
TCP,50040,80,1
TCP,42433,80,1
TCP,9800,80,1
TCP,19124,80,1
TCP,50794,80,1
TCP,80,26594,1
TCP,27542,80,1
TCP,32297,80,1
TCP,9856,80,1
TCP,39603,80,1
TCP,80,35599,1
TCP,49483,80,1
TCP,80,53617,1
TCP,3819,80,1
TCP,17531,80,1
TCP,44095,80,1
TCP,36176,80,1
TCP,22572,80,1
TCP,36141,80,2
TCP,80,38551,1
TCP,11051,80,1
TCP,80,20385,1
TCP,52465,80,1
TCP,43175,80,1
TCP,21420,80,1
TCP,80,6009,1
TCP,26443,80,1
TCP,35319,80,2
TCP,34277,80,1
TCP,59721,80,1
TCP,48746,80,1
TCP,16801,80,1
TCP,24029,80,1
TCP,33965,80,1
TCP,80,26838,1
TCP,17556,80,1
TCP,41999,80,1
TCP,51229,80,1
TCP,2352,80,2
TCP,26321,80,1
TCP,10121,80,1
TCP,43274,80,1
TCP,33111,80,1
TCP,80,26930,1
TCP,20277,80,2
TCP,80,61034,1
TCP,80,5272,1
TCP,53158,80,1
TCP,50390,80,1
TCP,80,32518,1
TCP,56584,80,1
TCP,80,36121,1
TCP,10784,80,1
TCP,50776,80,1
TCP,65472,80,3
TCP,54536,80,1
TCP,80,12755,2
TCP,35916,80,1
TCP,59005,80,1
TCP,43375,80,1
TCP,40229,80,1
TCP,80,35228,1
TCP,60531,80,1
TCP,80,26824,1
TCP,19835,80,1
TCP,80,36295,1
TCP,47363,80,1
TCP,80,1350,1
TCP,43860,80,1
TCP,80,32739,1
TCP,4448,80,1
TCP,80,32743,1
TCP,47074,80,2
TCP,60210,80,1
TCP,1257,80,1
TCP,4513,80,1
TCP,5179,80,1
TCP,80,58689,2
TCP,11323,80,1
TCP,80,56853,1
TCP,80,25086,1
TCP,80,14064,1
TCP,48806,80,1
TCP,25505,80,1
TCP,53264,80,1
TCP,49844,80,1
TCP,1447,80,1
TCP,80,17431,2
TCP,18213,80,1
TCP,80,39193,1
TCP,80,58070,1
TCP,80,30873,1
TCP,40117,80,1
TCP,80,2061,1
TCP,32061,80,1
TCP,55625,80,1
TCP,80,11458,1
TCP,80,28882,1
TCP,10389,80,1
TCP,41348,80,1
TCP,55614,80,1
TCP,22688,80,1
TCP,27114,80,1
TCP,30607,80,1
TCP,80,47228,1
TCP,29807,80,1
TCP,64048,80,1
TCP,80,52773,1
TCP,59317,80,1
TCP,65360,80,1
TCP,18518,80,1
TCP,7354,80,1
TCP,64571,80,1
TCP,31917,80,1
TCP,12137,80,1
TCP,6721,80,1
TCP,3879,80,2
TCP,20253,80,1
TCP,17857,80,1
TCP,41858,80,1
TCP,80,9056,1
TCP,4094,80,1
TCP,53541,80,1
TCP,52650,80,1
TCP,45550,80,1
TCP,80,34058,1
TCP,41438,80,1
TCP,37932,80,1
TCP,37770,80,2
TCP,12254,80,1
TCP,38106,80,1
TCP,25360,80,1
TCP,65195,80,1
TCP,52790,80,1
TCP,40857,80,1
TCP,42063,80,1
TCP,47524,80,1
TCP,34578,80,1
TCP,51934,80,1
TCP,53584,80,1
TCP,49191,80,1
TCP,45800,80,1
TCP,5345,80,1
TCP,28489,80,2
TCP,52968,80,1
TCP,4297,80,1
TCP,38133,80,1
TCP,14164,80,1
TCP,34617,80,2
TCP,8232,80,1
TCP,20817,80,1
TCP,50497,80,2
TCP,80,21489,1
TCP,11324,80,1
TCP,20488,80,1
TCP,80,49965,1
TCP,51632,80,1
TCP,46212,80,2
TCP,80,10887,1
TCP,58321,80,1
TCP,80,38867,1
TCP,3232,80,1
TCP,80,27335,1
TCP,80,59826,1
TCP,46894,80,1
TCP,80,55934,1
TCP,80,38875,1
TCP,5952,80,1
TCP,21493,80,1
TCP,80,60586,1
TCP,80,48053,1
TCP,18974,80,1
TCP,52960,80,2
TCP,33395,80,1
TCP,80,64895,1
TCP,51876,80,1
TCP,80,62507,1
TCP,80,23797,1
TCP,80,12355,1
TCP,53076,80,1
TCP,44450,80,1
TCP,80,62269,1
TCP,80,60570,1
TCP,59012,80,1
TCP,80,48960,1
TCP,3184,80,1
TCP,80,49973,1
TCP,21565,80,1
TCP,80,19035,1
TCP,52855,80,1
TCP,29323,80,1
TCP,80,62946,1
TCP,80,48521,1
TCP,9482,80,1
TCP,80,11785,1
TCP,56457,80,2
TCP,49221,80,1
TCP,51102,80,1
TCP,80,11868,1
TCP,28294,80,1
TCP,17164,80,1
TCP,34201,80,1
TCP,19445,80,1
TCP,41576,80,1
TCP,27629,80,1
TCP,2779,80,1
TCP,10020,80,1
TCP,28188,80,1
TCP,80,59397,1
TCP,80,19716,1
